rating,sentiment,cleaned_comment,comment
5,1,یک کلام عالیه بهترین بانک اقتصادیه اره ردمی نو 10 پرو هست باتری 5200 میلی امپر داره 4 بار فول میکنه شک دلتون راه ندین یبار هزینه سال‌ها بانک بی‌نیاز باشین,در یک کلام عالیه و بهترین پاور بانک اقتصادیه بازاره ، گوشی من ردمی نوت ۱۰ پرو هستش که باتری ۵۲۰۰ میلی امپر داره که تا ۴ بار فول شارژش میکنه ، شک به دلتون راه ندین یبار هزینه کنید و تا سال ها از پاور بانک بی نیاز باشین
5,1,توجه نظرات بانک خوبیه کمی سنگینه طبیعی 2بار گدشی 6هزار کرده هنوز 2چراغش روشنه خوب بسته‌بندی پلمپ,"با توجه به نظرات خریدم
پاور بانک خوبیه کمی سنگینه که طبیعی 
۲بار گدشی ۶هزار و شارژ کرده و هنوز ۲چراغش روشنه
خوب بسته بندی شده بود و پلمپ بود"
5,1,گزینه مناسبیه شیائومی برند خوبیه اندازه وزن نسبت ظرفیت باتری مناسبه براش محافظ خیال آسیب ندیدنش راحت باشه,گزینه مناسبیه، شیائومی برند خوبیه، اندازه و وزنش نسبت به ظرفیت باتری مناسبه. من براش محافظ هم خریدم که خیالم از آسیب ندیدنش راحت باشه.
4,1,کل ارزش خرید بسیار بالا هست میشه گفت یکی بهترین بانک زیر 1میلیون تومن هست میشه خرید,در کل ارزش خرید بسیار بالا هست و میشه گفت یکی از بهترین پاور بانک های زیر ۱میلیون تومن هست که میشه خرید
4,1,بدک نیست,بدک نیست
5,1,نسبت قیمت عالی ولی یکم سنگین,نسبت به قیمت عالی ولی یکم سنگین
4,1,بانک توی تخفیف کاملا راضی دو به‌طور همزمان میکنه نکته قابل توجه ارسال قدیمی هست میتونه نکته منفی باشه هرچند تایپ سی زیاد نسخه قدیمیشو نیاز صورت تشکر کار مارو خرید خیلی چیزا راحت کرده,پاور بانک رو توی تخفیف خریدم و کاملا راضیم دو گوشی رو به طور همزمان شارژ میکنه نکته قابل توجه ارسال کابل قدیمی شارژ هست که میتونه یه نکته منفی باشه هرچند من تایپ سی زیاد داشتم و نسخه قدیمیشو نیاز داشتم در هر صورت تشکر از دیجی کالا که کار مارو برای خرید خیلی چیزا راحت کرده
5,1,خدای مدت ک استفاده خیلی راضی‌کننده ،، باتری 6000 داره سه بار فیکس صد صد گوشیمو میکنه خیلی جا دیگه خورده استفاده لبتاپ اپل واچ چند دیجیتالی دیگه ،، ک راضی هست,خدایش این مدتی ک خریدم و دارم ازش استفاده میکنم خیلی راضی کننده،، من گوشیم باتری 6000 داره و سه بار فیکس صد در صد گوشیمو شارژ میکنه و خیلی جاهای دیگه هم بدرد ما خورده از استفاده برای لبتاپ و اپل واچ و چند کالای دیجیتالی دیگه،، من ک راضی هستم
5,1,پیشنهاد دوست قبلا 2 سفارش نظر واقعا خوبی هست توصیه حتما خریداری حدود4بار 0تا صد باتریمو پر میکنه جای دو سوکت تایپ سی سامسونگ شدن داره,به پیشنهاد دوستم که قبلا این پاور رو خریده بود 2 تا سفارش دادم و به نظرم واقعا پاور خوبی هست توصیه میکنم حتما خریداری کنید حدود4بار 0تا صد باتریمو پر میکنه جای هر دو سوکت تایپ سی و سامسونگ هم برای شارژ شدن داره
5,1,الان ماهی گذشته راضی‌بودم فقط رنگ مشکی زیاد لک می‌شه,من تا الان که یه ماهی گذشته راضی بودم فقط رنگ مشکیش  زیاد لک می شه
4,1,سلام کیفیت نسبتا خوب دیر میشه نسبتا گران هست,"سلام
کیفیت نسبتا خوب 
دیر شارژ میشه 
نسبتا گران هست"
5,1,عالی بووود,عالی بووود
5,1,سلام .. پاوربانک فعلا تازه شارژاولیه‌شده‌. فقط خورده سنگینه .. نظرات خوب بوده باید مقداری بگذره واستفاده ونظر نهایی رابدهم,سلام.. پاوربانک. فعلأ تازه شارژاولیه شده. فقط یه خورده. سنگینه..نظرات که خوب بوده باید. مقداری بگذره واستفاده کنم ونظر نهایی رابدهم.
5,1,اوکی حرف نداره,اوکی حرف نداره
5,1,راضی هست,از خریدهایم راضی هستم
5,1,عالی‌بود ممنون,عالی بود ممنونم
5,1,سرعت عالیه باطری 5000 میلی امپره شارژرش 18 تیه عین خود اداپتور میکنه فقط مشکل اینه خیلی سنگینه باتوجه کیفیت خوب قابل تحمله,"سرعت شارژش عالیه و گوشی من که باطریش ۵۰۰۰ میلی امپره و شارژرش ۱۸ واتیه رو عین خود اداپتور شارژ میکنه.
فقط مشکلش اینه که خیلی سنگینه که باتوجه به کیفیت خوبش قابل تحمله"
5,1,سرعت مناسب کیفیت خوب 10000 ظرفیت مناسب هست توصیه اگر کسی ظرفیت بالای بانک مهم هست قید وایرلس بودن بزنه همین میزان هزینه 30000 باسئوس بگیره,"سرعت شارژ مناسب،
کیفیت خوب،
10000 هم ظرفیت مناسبی هست،
من توصیه میکنم اگر برای کسی ظرفیت بالای پاور بانک مهم هست، قید وایرلس بودن رو بزنه و با همین میزان هزینه 30000 باسئوس رو بگیره."
5,1,عالی‌بود کیفیت خوب,عالی بود کیفیت خوب
5,1,حالا پنج مدل پاوربانک شیائومی یکی متاسفانه همان اول خراب شد گارانتی قبول البته مدل نبود فروشنده یکی بنظرم خیلی کیفیت بهتر نسبت سایر مدل قدیمی داره امیدوام خوب کار کنه ممنون فروشنده محترم,تا حالا پنج مدل پاوربانک شیائومی خریدم که یکیش متاسفانه همان اول خراب شد و گارانتی قبول نکرد، البته از این مدل نبود و از این فروشنده نخریده بودم، این یکی بنظرم خیلی کیفیت بهتری نسبت به سایر مدل های قدیمی داره، امیدوام که خوب کار کنه، ممنون از فروشنده محترم
5,1,فقط مشکل اینه type c type c حالت اکتیو بشه خود دستگاه نداره روی poco x3 pro شارژر خودم وصل خوب‌بود ولی حالت تایپ سی خیلی عالی,فقط مشکل اینه یه کابل type c به type c هم بگیرید که حالت فست شارژش اکتیو بشه تو خود دستگاه نداره . روی گوشی poco x3 pro با کابل شارژر خودم وصلش کردم خوب بود ولی رو حالت تایپ سی خیلی عالی بود
4,1,سلام یک ماه استفاده نظرمو میگ امیدوار مفید واقع بشه هست ظرفیت دقیق حدود 15000 هزاره اساس تخمین شارژر 25 وات 7 8 طول میکشه بشه کیفیت داره اونم فسته مال اصل‌بود لیبل دایره‌ای روش بخراشید کدشو سایت شیائومی چک,سلام من بعد از یک ماه استفاده نظرمو میگم امیدوارم مفید واقع بشه. فست شارژ هست. ظرفیت دقیقش حدود ۱۵۰۰۰ هزاره بر اساس تخمین من. با شارژر ۲۵ واتی فست ۷ تا ۸ ساعت طول میکشه شارژ بشه .کابل با کیفیتی داره که اونم فسته .مال من اصل بود لیبل دایره ایی روش رو بخراشید و کدشو تو سایت شیائومی چک کنید.
4,1,متاسفانه وجود نظردهندگان انتخاب باد داره باطری مشکل داره دو روز استفاده باد کرد مرجوع اما دیجیکالا قبول نکردمیکه چون بسته باز کردی گارانتی تعویض یا مرجوع نداره خوب علم غیب باری باد داره وال یک ماه الاف دیجیکالا نه پول را پس میدن نه بانک را می‌گردونه خلاصه تورا خدا الکی نگید خوبه وفلان ... طرف هنوز بسته باز ه نظر میگذاره اووو مرسی جون نظر عالیه .. عزیز اول استفاده هفته ده روز گند میاد,من متاسفانه با وجود نظردهندگان انتخاب کردم خریدم باد داره باطری مشکل داره بعد دو روز استفاده باد کرد مرجوع کردم اما دیجیکالا قبول نکردمیکه چون شما بسته باز کردی گارانتی تعویض یا مرجوع نداره خوب من علم غیب ندارم که باری باد داره والان یک ماه الاف دیجیکالا شدم نه پولم را پس میدن نه پاور بانک را بر می گردونه خلاصه تورا به خدا الکی نگید خوبه وفلان...طرف هنوز بسته باز نشد ه نظر میگذاره اووو مرسی دیجی جون به نظرم عالیه .. عزیزم اول استفاده کنید بعد یه هفته ده روز گندش در میاد
